年号 |ねんごう |name of an imperial era (e.g. Heisei, Shōwa); Japanese era name |N/A
燃焼 |ねんしょう |[1] burning; combustion [2] exerting all strength; making an effort |N/A
燃料 |ねんりょう |fuel |4793
年輪 |ねんりん |[1] annual tree ring; growth ring [2] experience in life |N/A
|ノイローゼ |neurosis; nervous breakdown; mental problem; identity crisis; obsession |N/A
脳 |のう |[1] brain [2] brains; mind |1745
農耕 |のうこう |farming; agriculture; cultivation |N/A
農場 |のうじょう |[1] farm (agriculture) [2] Noujou |N/A
農地 |のうち |agricultural land; farmland |N/A
納入 |のうにゅう |[1] payment (of taxes, fees, etc.) [2] supply (of goods); delivery |N/A
逃す |のがす |[1] to miss (e.g. a chance); to lose; to let get away [2] to set free; to let go [3] to fail to ... |N/A
逃れる |のがれる |to escape |3692
軒並み |のきなみ |[1] row of houses [2] every house; each house; every door [3] all; totally; altogether; across the board |N/A
望ましい |のぞましい |desirable; hoped for; preferable; advisable |3583
臨む |のぞむ |[1] to look out on; to overlook; to front onto [2] to face (a situation, crisis, etc.); to meet (e.g. death); to be confronted by [3] to deal with (an issue) |3960
乗っ取る |のっとる |[1] to take possession of (forcibly); to take over (a company, account, etc.); to capture (a castle, enemy position, etc.); to seize; to occupy; to usurp [2] to hijack (a plane, ship, etc.) |N/A
長閑 |のどか |[1] tranquil; calm; quiet; peaceful; serene [2] mild (weather); balmy |N/A
罵る |ののしる |to abuse (verbally); to curse at; to shout abuse at; to speak ill of |N/A
延べ |のべ |[1] futures [2] credit (buying) [3] stretching |N/A
飲み込む |のみこむ |[1] to swallow; to gulp down [2] to understand; to grasp; to take in; to catch on; to learn [3] to engulf; to swallow up |4147
乗り込む |のりこむ |[1] to board (a train, plane, etc.); to get into (a car); to get on (a bus); to go on board; to get aboard [2] to march into; to enter; to arrive (at, in) |3594 
