枚|まい|[1] counter for thin, flat objects (e.g. sheets of paper, plates, coins) [2] counter for portions of gyōza or soba [3] counter for ranks |N/A
埋蔵|まいぞう|[1] burying in the ground [2] having underground deposits |N/A
真上|まうえ|right above; just above; directly above; directly overhead |N/A
前売り|まえうり|advance sale; booking |N/A
前置き|まえおき|preface; introduction; preamble |N/A
前もって|まえもって|in advance; beforehand; previously; ahead of time |N/A
負かす|まかす|to defeat |N/A
賄う|まかなう|[1] to supply (goods, money, etc.); to cover (costs); to pay; to finance; to maintain (e.g. a family) [2] to give board; to provide meals |N/A
曲がる|まがる|[1] to bend; to curve; to warp; to wind; to twist [2] to turn [3] to be awry; to be askew; to be crooked |2537
巻|まき|[1] roll (e.g. of cloth) [2] winding (e.g. watch) [3] volume (of book) |N/A
紛らわしい|まぎらわしい|easily mixed up (e.g. similar words); easily mistaken; confusing; misleading; equivocal; ambiguous |N/A
紛れる|まぎれる|[1] to disappear into; to be lost in; to slip into; to get mixed in among [2] to do something under the cover of (confusion, etc.) [3] to be almost indistinguishable; to be confusingly similar |N/A
膜|まく|membrane; film |N/A
捲る|まくる|[1] to turn up; to roll up (e.g. sleeves) [2] to do over and over again; to do relentlessly; to do with reckless abandon; to do continuously [3] to stage a comeback (against) (in mahjong, horse racing, etc.); to come from behind |N/A
誠|まこと|[1] truth; reality; fact [2] sincerity; honesty; faithfulness; good faith [3] indeed; really; absolutely; truly; actually; very; quite |2965
真心|まごころ|sincerity; true heart; devotion |N/A
間誤付く|まごつく|to be confused; to be flustered; to be at a loss |N/A
正しく|まさしく|[1] certainly; surely; undoubtedly; evidently; really; truly [2] just; precisely; exactly |3884
勝る|まさる|[1] to excel; to surpass; to exceed; to have an edge; to be superior; to outrival [2] to outweigh; to preponderate |N/A
況して|まして|[1] still more; to say nothing of; not to mention [2] still less |2905
増し|まし|[1] better; preferable; less objectionable; least-worst [2] more; increase; extra [3] increase; growth |4579
真下|ました|right under; directly below; right beneath |N/A
交わる|まじわる|[1] to cross; to intersect; to join; to meet [2] to associate with; to mingle with; to consort with [3] to have a sexual relationship; to copulate |N/A
麻酔|ますい|anaesthesia; anesthesia |N/A
|マスコミ|mass communication; mass media |2577
益荒男|ますらお|hero; manly person; warrior |N/A
股|また|[1] groin; thigh; crotch; crutch [2] fork (in a tree, road, river, etc.); tines (of a fork) |N/A
跨る|またがる|[1] to straddle; to sit astride; to mount [2] to extend over; to spread over; to span; to extend into |N/A
待ち合わせ|まちあわせ|appointment |N/A
間違う|まちがう|[1] to be mistaken; to be incorrect; to be wrong [2] to make a mistake (in); to do incorrectly; to get wrong [3] to mistake (one thing with another); to confuse |1484
待ち遠しい|まちどおしい|longed-for; anxiously awaited |N/A
待ち望む|まちのぞむ|to wait eagerly for; to look forward to |N/A
区々|まちまち|various; diverse; different; divergent; divided; conflicting |N/A
末期|まっき|last years; closing years; last days; closing days; end; last stage; final stages; terminal stage (of a disease) |N/A
|マッサージ|massage |4834
真っ二つ|まっぷたつ|in two equal parts |N/A
的|まと|[1] mark; target [2] object; subject; focus [3] point (e.g. of argument) |N/A
纏まり|まとまり|[1] unity; coherence; consistency; coordination; order [2] settlement; conclusion; closure; completion |N/A
纏め|まとめ|summary; recapitulation; aggregation |N/A
免れる|まぬがれる|[1] to escape (disaster, death, etc.); to be saved from; to be rescued from [2] to avoid (e.g. punishment); to evade (e.g. responsibility); to avert; to elude; to be exempted from |4996
招き|まねき|invitation |N/A
瞬き|まばたき|[1] blink (of eyes); wink [2] twinkling (of stars); flicker (of light); blink (of light) |N/A
麻痺|まひ|[1] paralysis; palsy; stupor [2] numbness; loss of sensation [3] standstill; state of paralysis; inability to take action |N/A
間々|まま|[1] occasionally; now and then; sometimes [2] Mama |191
眉|まゆ|eyebrow; eyebrows |4362
鞠|まり|[1] ball (for sport, games, etc.) [2] kemari; type of football played by courtiers in ancient Japan |N/A
丸ごと|まるごと|in its entirety; whole; wholly |N/A
