嗚呼 |ああ |[1] ah!; oh!; alas! [2] yes; indeed; that is correct [3] aah; gah; argh |74
相 |あい |together; mutually; fellow |N/A
愛想 |あいそ |[1] amiability; friendliness; affability; sociability [2] fondness (of someone); affection; liking [3] compliments; civilities; courtesies; flattery |N/A
愛憎 |あいぞう |love and hate |N/A
相対 |あいたい |involving only the parties concerned; tete-a-tete |N/A
間柄 |あいだがら |relationship; relation; terms (good, friendly, etc.) |N/A
合間 |あいま |interval; break; pause; spare moment |4456
敢えて |あえて |[1] purposely (of something needless, unexpected or seemingly counterproductive, etc.); daringly (doing something); deliberately; intentionally [2] not necessarily; not particularly; not especially [3] definitely not |1936
仰ぐ |あおぐ |[1] to look up (at) [2] to look up to; to respect; to revere [3] to ask for (e.g. guidance); to seek; to turn to (someone) for |N/A
垢 |あか |dirt; filth; grime |N/A
亜科 |あか |subfamily |N/A
証 |あかし |[1] proof; evidence; sign; testimony; testament (to something); vindication [2] witnessing; testifying; testimony |N/A
赤字 |あかじ |[1] (being in) the red; deficit [2] red letter; red writing [3] corrections (by a teacher or proofreader) written in red |4430
明かす |あかす |[1] to pass (the night); to spend [2] to reveal; to divulge; to disclose; to expose [3] to prove; to verify |N/A
明白 |あからさま |plain; frank; candid; open; direct; straightforward; unabashed; blatant; flagrant |N/A
赤らむ |あからむ |to become red; to redden; to blush |N/A
空き間 |あきま |[1] vacancy; room for rent or lease [2] gap (between two objects); opening; space |N/A
諦め |あきらめ |resignation; acceptance; consolation |N/A
悪 |あく |[1] evil; wickedness [2] (role of) the villain (in theatre, etc.); the bad guy |N/A
|アクセル |accelerator (pedal); gas pedal |N/A
悪どい |あくどい |[1] gaudy; showy; garish; loud [2] crooked; vicious; wicked; nasty; unscrupulous; dishonest |N/A
悪日 |あくにち |unlucky day |N/A
明くる |あくる |next (day, morning, etc.); following |N/A
憧れ |あこがれ |yearning; longing; aspiration; adoration; admiration |2635
顎 |あご |[1] jaw; chin [2] barb (of a fishhook) |3297
麻 |あさ |[1] cannabis (Cannabis sativa); hemp (plant) [2] hemp (fiber); linen; flax; jute |N/A
朝寝坊 |あさねぼう |[1] sleeping late in the morning; sleeping in; lie-in; oversleeping [2] late riser; person who is bad at getting up in the morning |N/A
浅ましい |あさましい |wretched; miserable; shameful; mean; despicable; abject |N/A
字 |あざ |[1] section of village [2] Aza |N/A
欺く |あざむく |[1] to deceive; to delude; to trick; to fool [2] to be as ... as ... (e.g. "as bright as day", "as beautiful as a rose") |N/A
鮮やか |あざやか |[1] vivid; bright; brilliant; clear; fresh; vibrant [2] skillful; skilful; adroit; brilliant (performance, goal, etc.); splendid; superb; magnificent; fine |3930
あざ笑う |あざわらう |to laugh at; to ridicule; to mock; to make fun of; to sneer at |N/A
葦 |あし |common reed (Phragmites australis) |3252
味わい |あじわい |[1] flavour; flavor; taste [2] charm; appeal; interest; meaning; significance |4924
東 |あずま |[1] eastern Japan (esp. Kamakura or Edo, from perspective of Kyoto or Nara); eastern provinces [2] east [3] wagon; yamatogoto; six-stringed native Japanese zither |N/A
焦る |あせる |[1] to be in a hurry; to be impatient; to be anxious (to do); to fret [2] to get a fright; to panic; to get flustered; to be startled |3150
値する |あたいする |to be worth; to be worthy of; to deserve; to merit |N/A
私 |あたし |I; me |42
悪化 |あっか |deterioration; getting worse; worsening; aggravation; degeneration; corruption |3022
呆気ない |あっけない |unsatisfying; disappointing; abrupt; not enough; too quick; too short; over too soon |N/A
