理由 |りゆう |reason; grounds; pretext; excuse; motive |398
両方 |りょうほう |both; both sides; both parties |1680
旅館 |りょかん |ryokan; traditional Japanese inn |4296
利用 |りよう |use; utilization; utilisation; application |417
留守 |るす |[1] absence; being away from home [2] house-sitting; house-sitter [3] being left unattended to (of one's studies, etc.); neglecting |N/A
冷房 |れいぼう |air conditioning; air cooling |N/A
歴史 |れきし |history |492
|レジ |[1] (cash) register [2] checkout (counter); cashier [3] Rezh (Russia); Reg |N/A
|レポート |[1] report; paper [2] reportage |N/A
連絡 |れんらく |[1] contacting; (making) contact; getting in touch; communication; correspondence; call; message [2] connection (with a train, bus, etc.); joining (a railway line, etc.); meeting [3] connection (between matters, incidents, etc.); relation; link |845 
