可 |か |[1] acceptable; satisfactory; allowed; permitted [2] approval; being in favour; (a) vote in favour; aye [3] Pass (grade); Fair; C; D |N/A
課 |か |[1] lesson [2] section (in an organization); division; department [3] counter for lessons and chapters (of a book) |N/A
会 |かい |[1] meeting; assembly; party; gathering; conference; athletic meet [2] society; association; club |1636
回 |かい |[1] counter for occurrences [2] a time; an instance [3] inning (baseball); round; game |N/A
会員 |かいいん |member; the membership |3833
絵画 |かいが |painting; picture |4369
海外 |かいがい |foreign; abroad; overseas |923
会計 |かいけい |[1] accounting; finance; account; reckoning [2] bill (at a restaurant); check [3] accountant; treasurer; paymaster; cashier |N/A
解決 |かいけつ |settlement; solution; resolution |1100
会合 |かいごう |[1] meeting; assembly; gathering [2] association [3] conjunction |N/A
開始 |かいし |start; commencement; beginning; initiation |1647
解釈 |かいしゃく |interpretation; explanation; reading; construction |2058
改善 |かいぜん |[1] betterment; improvement [2] kaizen (Japanese business philosophy of continuous improvement) |1384
快適 |かいてき |pleasant; agreeable; comfortable |2940
回復 |かいふく |[1] restoration; recovery; rehabilitation; return; improvement [2] recovery (from an illness); recuperation; convalescence |1639
飼う |かう |to keep (a pet or other animal); to have; to own; to raise; to rear; to feed |822
替える |かえる |[1] to replace; to convert; to change [2] to exchange; to interchange; to renew [3] to substitute (person, staff member, player, etc.) |N/A
香り |かおり |aroma; fragrance; scent; smell |1431
抱える |かかえる |[1] to hold in one's arms; to carry in one's arms; to carry under one's arm; to hold (one's head) in one's hands [2] to have (problems, debts, etc.); to take on (a responsibility); to be burdened with (e.g. care of a family member); to have (children, etc.) to provide for [3] to employ; to have (on one's staff); to hire |1288
価格 |かかく |price; value; cost |1584
係 |かかり |[1] charge; duty; person in charge; official; clerk [2] connection; linking |N/A
罹る |かかる |to contract (a disease); to suffer from |N/A
化学 |かがく |chemistry |N/A
輝く |かがやく |[1] to shine; to sparkle; to twinkle; to glitter; to glisten [2] to light up (with happiness, hope, etc.); to beam; to gleam; to glow |2098
限る |かぎる |[1] to restrict; to limit; to confine [2] to be restricted to; to be limited to; to be confined to [3] to be best (for); to be the best plan; to be the only way (to) |750
覚悟 |かくご |[1] readiness; (mental) preparedness [2] resolution; determination [3] resignation (to one's fate) |2545
確実 |かくじつ |certain; sure; definite; reliable; sound; solid; safe; secure |1692
隠す |かくす |to hide; to conceal |1490
拡大 |かくだい |[1] expansion; extension [2] magnification; enlargement [3] escalation; spread |1251
確認 |かくにん |confirmation; verification; validation; review; check; affirmation; identification |622
隠れる |かくれる |[1] to hide; to conceal oneself; to take cover [2] to disappear (behind); to be hidden (by); to be covered; to go out of sight [3] to live in seclusion; to retire (from the world) |2352
家具 |かぐ |furniture |3666
欠ける |かける |[1] to chip; to be chipped; to break (off); to be damaged [2] to be missing (from a set, team, etc.); to be absent; to become lost [3] to be lacking (in); to be short (of); to be deficient; to be wanting (in) |2729
影 |かげ |[1] shadow; silhouette; figure; shape [2] reflection; image [3] ominous sign |2169
陰 |かげ |[1] shade; shadow [2] behind (something); other side; back [3] the background; behind the scenes; behind someone's back |2784
